Identifiant du compteur;Jour;Nom du compteur;Comptage relevé;Anomalie;Valeur modélisée
675;2019-04-27;Pont_Haudaudine_vers_Nord;NA;NA;528
675;2019-04-28;Pont_Haudaudine_vers_Nord;NA;NA;443
675;2019-04-29;Pont_Haudaudine_vers_Nord;NA;NA;691
675;2019-05-08;Pont_Haudaudine_vers_Nord;NA;NA;477
675;2019-06-07;Pont_Haudaudine_vers_Nord;607;NA;731
675;2019-06-18;Pont_Haudaudine_vers_Nord;955;NA;775
675;2019-06-20;Pont_Haudaudine_vers_Nord;768;NA;792
675;2019-06-23;Pont_Haudaudine_vers_Nord;346;NA;469
675;2019-06-29;Pont_Haudaudine_vers_Nord;274;1;530
675;2019-07-04;Pont_Haudaudine_vers_Nord;948;NA;736
675;2019-07-22;Pont_Haudaudine_vers_Nord;450;NA;587
675;2019-07-24;Pont_Haudaudine_vers_Nord;442;NA;611
675;2019-08-04;Pont_Haudaudine_vers_Nord;237;NA;274
675;2019-08-05;Pont_Haudaudine_vers_Nord;384;NA;519
675;2019-08-09;Pont_Haudaudine_vers_Nord;395;NA;560
675;2019-08-12;Pont_Haudaudine_vers_Nord;380;NA;522
675;2019-10-02;Pont_Haudaudine_vers_Nord;881;NA;755
675;2019-10-04;Pont_Haudaudine_vers_Nord;975;NA;767
675;2019-10-08;Pont_Haudaudine_vers_Nord;854;NA;775
675;2019-10-19;Pont_Haudaudine_vers_Nord;524;NA;535
675;2019-10-24;Pont_Haudaudine_vers_Nord;815;NA;746
675;2019-10-28;Pont_Haudaudine_vers_Nord;652;NA;662
675;2019-11-06;Pont_Haudaudine_vers_Nord;931;1;676
675;2019-11-14;Pont_Haudaudine_vers_Nord;892;NA;716
675;2019-11-15;Pont_Haudaudine_vers_Nord;717;NA;693
675;2019-11-17;Pont_Haudaudine_vers_Nord;192;NA;406
675;2019-11-28;Pont_Haudaudine_vers_Nord;806;NA;745
675;2019-11-29;Pont_Haudaudine_vers_Nord;991;1;720
675;2019-12-04;Pont_Haudaudine_vers_Nord;691;NA;701
675;2019-12-19;Pont_Haudaudine_vers_Nord;797;NA;623
675;2019-12-24;Pont_Haudaudine_vers_Nord;280;1;574
675;2019-12-28;Pont_Haudaudine_vers_Nord;240;NA;353
674;2014-01-11;Pont_Haudaudine_vers_Sud;198;NA;107
674;2014-01-14;Pont_Haudaudine_vers_Sud;302;NA;309
674;2014-01-17;Pont_Haudaudine_vers_Sud;260;NA;320
674;2014-01-22;Pont_Haudaudine_vers_Sud;344;NA;328
674;2014-01-25;Pont_Haudaudine_vers_Sud;193;NA;147
674;2014-02-14;Pont_Haudaudine_vers_Sud;216;NA;206
674;2014-02-17;Pont_Haudaudine_vers_Sud;232;NA;192
674;2014-02-19;Pont_Haudaudine_vers_Sud;263;NA;231
674;2014-03-08;Pont_Haudaudine_vers_Sud;179;NA;131
674;2014-03-09;Pont_Haudaudine_vers_Sud;149;NA;48
674;2014-03-10;Pont_Haudaudine_vers_Sud;266;NA;272
674;2014-03-16;Pont_Haudaudine_vers_Sud;129;NA;45
674;2014-03-30;Pont_Haudaudine_vers_Sud;432;1;87
674;2014-03-31;Pont_Haudaudine_vers_Sud;345;NA;315
674;2014-04-01;Pont_Haudaudine_vers_Sud;497;NA;352
674;2014-04-18;Pont_Haudaudine_vers_Sud;416;NA;340
674;2014-04-22;Pont_Haudaudine_vers_Sud;289;NA;340
674;2014-04-25;Pont_Haudaudine_vers_Sud;326;NA;330
674;2014-05-01;Pont_Haudaudine_vers_Sud;126;NA;50
674;2014-05-22;Pont_Haudaudine_vers_Sud;357;NA;357
674;2014-05-25;Pont_Haudaudine_vers_Sud;94;NA;82
674;2014-05-29;Pont_Haudaudine_vers_Sud;160;NA;46
674;2014-05-30;Pont_Haudaudine_vers_Sud;257;NA;345
674;2014-06-01;Pont_Haudaudine_vers_Sud;80;NA;102
674;2014-06-24;Pont_Haudaudine_vers_Sud;289;NA;377
674;2014-07-06;Pont_Haudaudine_vers_Sud;89;NA;65
674;2014-07-10;Pont_Haudaudine_vers_Sud;193;NA;339
674;2014-07-13;Pont_Haudaudine_vers_Sud;47;NA;66
674;2014-07-14;Pont_Haudaudine_vers_Sud;110;NA;262
674;2014-07-21;Pont_Haudaudine_vers_Sud;108;NA;289
674;2014-07-25;Pont_Haudaudine_vers_Sud;0;NA;301
674;2014-08-07;Pont_Haudaudine_vers_Sud;0;NA;249
674;2014-08-19;Pont_Haudaudine_vers_Sud;NA;NA;260
674;2014-08-25;Pont_Haudaudine_vers_Sud;NA;NA;279
674;2014-09-01;Pont_Haudaudine_vers_Sud;NA;NA;332
674;2014-09-08;Pont_Haudaudine_vers_Sud;NA;NA;356
674;2014-09-12;Pont_Haudaudine_vers_Sud;NA;NA;386
674;2014-09-15;Pont_Haudaudine_vers_Sud;NA;NA;362
674;2014-09-21;Pont_Haudaudine_vers_Sud;NA;NA;144
674;2014-09-24;Pont_Haudaudine_vers_Sud;NA;NA;400
674;2014-09-29;Pont_Haudaudine_vers_Sud;0;NA;381
674;2014-10-06;Pont_Haudaudine_vers_Sud;NA;NA;379
674;2014-10-09;Pont_Haudaudine_vers_Sud;NA;NA;424
674;2014-10-21;Pont_Haudaudine_vers_Sud;NA;NA;362
674;2014-10-26;Pont_Haudaudine_vers_Sud;NA;NA;93
674;2014-10-28;Pont_Haudaudine_vers_Sud;NA;NA;350
674;2014-10-31;Pont_Haudaudine_vers_Sud;NA;NA;343
674;2014-11-10;Pont_Haudaudine_vers_Sud;385;NA;333
674;2014-11-21;Pont_Haudaudine_vers_Sud;411;NA;388
674;2014-12-19;Pont_Haudaudine_vers_Sud;309;NA;351
674;2014-12-27;Pont_Haudaudine_vers_Sud;102;NA;123
674;2014-12-28;Pont_Haudaudine_vers_Sud;66;NA;37
674;2015-01-11;Pont_Haudaudine_vers_Sud;149;NA;103
674;2015-01-18;Pont_Haudaudine_vers_Sud;59;NA;153
674;2015-01-19;Pont_Haudaudine_vers_Sud;374;NA;380
674;2015-01-29;Pont_Haudaudine_vers_Sud;323;NA;393
674;2015-02-09;Pont_Haudaudine_vers_Sud;251;NA;261
674;2015-02-11;Pont_Haudaudine_vers_Sud;280;NA;284
674;2015-02-15;Pont_Haudaudine_vers_Sud;64;NA;38
674;2015-02-27;Pont_Haudaudine_vers_Sud;479;NA;359
674;2015-03-09;Pont_Haudaudine_vers_Sud;450;NA;353
674;2015-03-29;Pont_Haudaudine_vers_Sud;108;NA;162
674;2015-04-05;Pont_Haudaudine_vers_Sud;133;NA;184
674;2015-04-17;Pont_Haudaudine_vers_Sud;249;NA;423
674;2015-04-26;Pont_Haudaudine_vers_Sud;68;NA;160
674;2015-04-27;Pont_Haudaudine_vers_Sud;307;NA;384
674;2015-05-03;Pont_Haudaudine_vers_Sud;NA;NA;166
674;2015-05-08;Pont_Haudaudine_vers_Sud;194;NA;169
674;2015-05-11;Pont_Haudaudine_vers_Sud;390;NA;395
674;2015-05-21;Pont_Haudaudine_vers_Sud;252;1;437
674;2015-05-25;Pont_Haudaudine_vers_Sud;148;NA;179
674;2015-06-12;Pont_Haudaudine_vers_Sud;393;NA;478
674;2015-06-29;Pont_Haudaudine_vers_Sud;381;NA;395
674;2015-07-04;Pont_Haudaudine_vers_Sud;321;NA;231
674;2015-07-15;Pont_Haudaudine_vers_Sud;557;NA;397
674;2015-08-11;Pont_Haudaudine_vers_Sud;283;NA;300
674;2015-08-13;Pont_Haudaudine_vers_Sud;275;NA;320
674;2015-08-25;Pont_Haudaudine_vers_Sud;259;NA;385
674;2015-08-28;Pont_Haudaudine_vers_Sud;529;NA;403
674;2015-09-11;Pont_Haudaudine_vers_Sud;448;NA;457
674;2015-09-27;Pont_Haudaudine_vers_Sud;281;NA;223
674;2015-10-01;Pont_Haudaudine_vers_Sud;NA;NA;502
674;2015-10-10;Pont_Haudaudine_vers_Sud;348;NA;295
674;2015-10-18;Pont_Haudaudine_vers_Sud;175;NA;180
674;2015-10-25;Pont_Haudaudine_vers_Sud;130;NA;159
674;2015-10-27;Pont_Haudaudine_vers_Sud;NA;NA;414
674;2015-10-31;Pont_Haudaudine_vers_Sud;NA;NA;237
674;2015-11-03;Pont_Haudaudine_vers_Sud;529;NA;415
674;2015-11-06;Pont_Haudaudine_vers_Sud;508;NA;412
674;2015-11-13;Pont_Haudaudine_vers_Sud;553;NA;425
674;2015-12-03;Pont_Haudaudine_vers_Sud;509;NA;507
674;2015-12-12;Pont_Haudaudine_vers_Sud;NA;NA;295
674;2015-12-13;Pont_Haudaudine_vers_Sud;NA;NA;207
674;2016-01-12;Pont_Haudaudine_vers_Sud;458;NA;416
674;2016-01-16;Pont_Haudaudine_vers_Sud;244;NA;271
674;2016-01-17;Pont_Haudaudine_vers_Sud;86;NA;195
674;2016-01-18;Pont_Haudaudine_vers_Sud;340;NA;423
674;2016-01-19;Pont_Haudaudine_vers_Sud;414;NA;460
674;2016-02-01;Pont_Haudaudine_vers_Sud;265;NA;362
674;2016-02-03;Pont_Haudaudine_vers_Sud;231;NA;371
674;2016-02-09;Pont_Haudaudine_vers_Sud;0;1;338
674;2016-02-16;Pont_Haudaudine_vers_Sud;0;1;341
674;2016-02-18;Pont_Haudaudine_vers_Sud;254;NA;368
674;2016-02-23;Pont_Haudaudine_vers_Sud;0;NA;382
674;2016-02-26;Pont_Haudaudine_vers_Sud;0;NA;392
674;2016-03-03;Pont_Haudaudine_vers_Sud;0;NA;440
674;2016-03-13;Pont_Haudaudine_vers_Sud;0;NA;163
674;2016-03-15;Pont_Haudaudine_vers_Sud;0;NA;420
674;2016-03-21;Pont_Haudaudine_vers_Sud;0;NA;393
674;2016-03-30;Pont_Haudaudine_vers_Sud;0;NA;454
674;2016-04-06;Pont_Haudaudine_vers_Sud;0;NA;470
674;2016-04-07;Pont_Haudaudine_vers_Sud;0;NA;494
674;2016-04-08;Pont_Haudaudine_vers_Sud;0;NA;469
674;2016-04-12;Pont_Haudaudine_vers_Sud;0;NA;471
674;2016-04-25;Pont_Haudaudine_vers_Sud;0;NA;413
674;2016-05-03;Pont_Haudaudine_vers_Sud;0;NA;452
674;2016-05-04;Pont_Haudaudine_vers_Sud;0;NA;446
674;2016-05-26;Pont_Haudaudine_vers_Sud;0;NA;463
674;2016-05-31;Pont_Haudaudine_vers_Sud;0;NA;460
674;2016-06-11;Pont_Haudaudine_vers_Sud;0;NA;329
674;2016-06-12;Pont_Haudaudine_vers_Sud;0;NA;249
674;2016-06-17;Pont_Haudaudine_vers_Sud;0;NA;497
674;2016-06-23;Pont_Haudaudine_vers_Sud;0;NA;495
674;2016-06-25;Pont_Haudaudine_vers_Sud;0;NA;290
674;2016-06-27;Pont_Haudaudine_vers_Sud;0;NA;420
674;2016-07-05;Pont_Haudaudine_vers_Sud;127;1;419
674;2016-07-26;Pont_Haudaudine_vers_Sud;465;NA;393
674;2016-07-27;Pont_Haudaudine_vers_Sud;390;NA;380
674;2016-07-29;Pont_Haudaudine_vers_Sud;401;NA;366
674;2016-08-03;Pont_Haudaudine_vers_Sud;0;NA;332
674;2016-08-12;Pont_Haudaudine_vers_Sud;0;NA;307
674;2016-08-18;Pont_Haudaudine_vers_Sud;0;NA;361
674;2016-09-07;Pont_Haudaudine_vers_Sud;0;NA;465
674;2016-09-16;Pont_Haudaudine_vers_Sud;0;NA;471
674;2016-09-22;Pont_Haudaudine_vers_Sud;0;NA;502
674;2016-10-19;Pont_Haudaudine_vers_Sud;0;NA;435
674;2016-11-01;Pont_Haudaudine_vers_Sud;NA;NA;132
674;2016-11-02;Pont_Haudaudine_vers_Sud;NA;NA;418
674;2016-11-10;Pont_Haudaudine_vers_Sud;0;NA;456
674;2016-11-15;Pont_Haudaudine_vers_Sud;0;NA;449
674;2016-11-27;Pont_Haudaudine_vers_Sud;0;NA;229
674;2016-11-30;Pont_Haudaudine_vers_Sud;0;NA;489
674;2016-12-08;Pont_Haudaudine_vers_Sud;0;NA;513
674;2016-12-10;Pont_Haudaudine_vers_Sud;0;NA;312
674;2016-12-22;Pont_Haudaudine_vers_Sud;0;NA;408
674;2016-12-26;Pont_Haudaudine_vers_Sud;0;NA;329
674;2016-12-29;Pont_Haudaudine_vers_Sud;0;NA;370
674;2017-01-01;Pont_Haudaudine_vers_Sud;0;NA;0
674;2017-01-08;Pont_Haudaudine_vers_Sud;0;NA;140
674;2017-01-09;Pont_Haudaudine_vers_Sud;0;NA;373
674;2017-01-12;Pont_Haudaudine_vers_Sud;0;NA;451
674;2017-01-15;Pont_Haudaudine_vers_Sud;0;NA;199
674;2017-01-23;Pont_Haudaudine_vers_Sud;0;NA;435
674;2017-01-24;Pont_Haudaudine_vers_Sud;0;NA;465
674;2017-02-05;Pont_Haudaudine_vers_Sud;0;NA;110
674;2017-02-07;Pont_Haudaudine_vers_Sud;0;NA;356
674;2017-02-14;Pont_Haudaudine_vers_Sud;0;NA;349
674;2017-02-24;Pont_Haudaudine_vers_Sud;0;NA;398
674;2017-02-28;Pont_Haudaudine_vers_Sud;0;NA;426
674;2017-03-01;Pont_Haudaudine_vers_Sud;0;NA;423
674;2017-03-03;Pont_Haudaudine_vers_Sud;0;NA;428
674;2017-03-07;Pont_Haudaudine_vers_Sud;0;NA;439
674;2017-03-13;Pont_Haudaudine_vers_Sud;127;1;401
674;2017-03-14;Pont_Haudaudine_vers_Sud;0;NA;434
674;2017-03-17;Pont_Haudaudine_vers_Sud;0;NA;427
674;2017-03-18;Pont_Haudaudine_vers_Sud;0;NA;260
674;2017-03-21;Pont_Haudaudine_vers_Sud;401;NA;441
674;2017-03-29;Pont_Haudaudine_vers_Sud;408;NA;464
674;2017-03-30;Pont_Haudaudine_vers_Sud;460;NA;492
674;2017-04-07;Pont_Haudaudine_vers_Sud;446;NA;485
674;2017-04-18;Pont_Haudaudine_vers_Sud;274;1;474
674;2017-04-25;Pont_Haudaudine_vers_Sud;441;NA;463
674;2017-04-28;Pont_Haudaudine_vers_Sud;482;NA;456
674;2017-04-29;Pont_Haudaudine_vers_Sud;416;NA;289
674;2017-05-06;Pont_Haudaudine_vers_Sud;244;NA;296
674;2017-05-20;Pont_Haudaudine_vers_Sud;287;NA;287
674;2017-06-09;Pont_Haudaudine_vers_Sud;568;NA;513
674;2017-06-16;Pont_Haudaudine_vers_Sud;549;NA;522
674;2017-07-09;Pont_Haudaudine_vers_Sud;209;NA;183
674;2017-07-10;Pont_Haudaudine_vers_Sud;NA;NA;407
674;2017-07-14;Pont_Haudaudine_vers_Sud;NA;NA;408
674;2017-07-26;Pont_Haudaudine_vers_Sud;406;NA;415
674;2017-07-30;Pont_Haudaudine_vers_Sud;143;NA;138
674;2017-07-31;Pont_Haudaudine_vers_Sud;382;NA;355
674;2017-08-01;Pont_Haudaudine_vers_Sud;402;NA;382
674;2017-08-13;Pont_Haudaudine_vers_Sud;208;NA;88
674;2017-08-18;Pont_Haudaudine_vers_Sud;344;NA;364
674;2017-09-11;Pont_Haudaudine_vers_Sud;515;NA;476
674;2017-09-25;Pont_Haudaudine_vers_Sud;500;NA;491
674;2017-10-01;Pont_Haudaudine_vers_Sud;29;1;273
674;2017-10-03;Pont_Haudaudine_vers_Sud;456;NA;531
674;2017-10-10;Pont_Haudaudine_vers_Sud;426;NA;517
674;2017-10-11;Pont_Haudaudine_vers_Sud;356;NA;507
674;2017-10-17;Pont_Haudaudine_vers_Sud;937;1;489
674;2017-10-24;Pont_Haudaudine_vers_Sud;NA;NA;467
674;2017-10-31;Pont_Haudaudine_vers_Sud;207;1;464
674;2017-11-06;Pont_Haudaudine_vers_Sud;510;NA;438
674;2017-11-10;Pont_Haudaudine_vers_Sud;606;NA;472
674;2017-11-19;Pont_Haudaudine_vers_Sud;218;NA;245
674;2017-11-20;Pont_Haudaudine_vers_Sud;496;NA;472
674;2017-11-23;Pont_Haudaudine_vers_Sud;624;NA;533
674;2017-12-07;Pont_Haudaudine_vers_Sud;490;NA;562
674;2017-12-27;Pont_Haudaudine_vers_Sud;262;NA;401
674;2018-01-11;Pont_Haudaudine_vers_Sud;607;NA;490
674;2018-02-04;Pont_Haudaudine_vers_Sud;214;NA;171
674;2018-02-05;Pont_Haudaudine_vers_Sud;355;NA;387
674;2018-02-06;Pont_Haudaudine_vers_Sud;403;NA;415
674;2018-02-12;Pont_Haudaudine_vers_Sud;638;1;363
674;2018-02-23;Pont_Haudaudine_vers_Sud;375;NA;443
674;2018-02-24;Pont_Haudaudine_vers_Sud;185;NA;281
674;2018-02-25;Pont_Haudaudine_vers_Sud;126;NA;205
674;2018-03-04;Pont_Haudaudine_vers_Sud;288;NA;232
674;2018-03-15;Pont_Haudaudine_vers_Sud;433;NA;505
674;2018-03-20;Pont_Haudaudine_vers_Sud;368;NA;492
674;2018-03-21;Pont_Haudaudine_vers_Sud;353;NA;488
674;2018-04-02;Pont_Haudaudine_vers_Sud;1123;1;468
674;2018-04-13;Pont_Haudaudine_vers_Sud;541;NA;532
674;2018-04-15;Pont_Haudaudine_vers_Sud;224;NA;277
674;2018-04-25;Pont_Haudaudine_vers_Sud;508;NA;510
674;2018-05-02;Pont_Haudaudine_vers_Sud;226;1;514
674;2018-05-04;Pont_Haudaudine_vers_Sud;463;NA;515
674;2018-06-03;Pont_Haudaudine_vers_Sud;260;NA;283
674;2018-06-22;Pont_Haudaudine_vers_Sud;561;NA;548
674;2018-06-28;Pont_Haudaudine_vers_Sud;566;NA;537
674;2018-07-07;Pont_Haudaudine_vers_Sud;356;NA;310
674;2018-07-15;Pont_Haudaudine_vers_Sud;238;NA;229
674;2018-07-25;Pont_Haudaudine_vers_Sud;439;NA;461
674;2018-07-26;Pont_Haudaudine_vers_Sud;443;NA;480
674;2018-07-27;Pont_Haudaudine_vers_Sud;412;NA;449
674;2018-07-29;Pont_Haudaudine_vers_Sud;144;NA;185
674;2018-08-01;Pont_Haudaudine_vers_Sud;412;NA;415
674;2018-08-08;Pont_Haudaudine_vers_Sud;297;NA;376
674;2018-08-14;Pont_Haudaudine_vers_Sud;362;NA;383
674;2018-08-21;Pont_Haudaudine_vers_Sud;430;NA;427
674;2018-08-24;Pont_Haudaudine_vers_Sud;356;NA;446
674;2018-09-01;Pont_Haudaudine_vers_Sud;357;NA;338
674;2018-09-07;Pont_Haudaudine_vers_Sud;566;NA;526
674;2018-10-01;Pont_Haudaudine_vers_Sud;411;NA;521
674;2018-10-03;Pont_Haudaudine_vers_Sud;562;NA;547
674;2018-10-04;Pont_Haudaudine_vers_Sud;583;NA;571
674;2018-10-20;Pont_Haudaudine_vers_Sud;354;NA;322
674;2018-10-21;Pont_Haudaudine_vers_Sud;263;NA;236
674;2018-10-27;Pont_Haudaudine_vers_Sud;NA;NA;305
674;2018-11-04;Pont_Haudaudine_vers_Sud;185;NA;225
674;2018-11-07;Pont_Haudaudine_vers_Sud;517;NA;481
674;2018-11-09;Pont_Haudaudine_vers_Sud;440;NA;483
674;2018-11-15;Pont_Haudaudine_vers_Sud;491;NA;521
674;2018-11-18;Pont_Haudaudine_vers_Sud;242;NA;253
674;2018-11-23;Pont_Haudaudine_vers_Sud;513;NA;518
674;2018-11-25;Pont_Haudaudine_vers_Sud;243;NA;274
674;2018-12-07;Pont_Haudaudine_vers_Sud;547;NA;544
674;2018-12-11;Pont_Haudaudine_vers_Sud;550;NA;538
674;2018-12-15;Pont_Haudaudine_vers_Sud;228;NA;334
674;2018-12-20;Pont_Haudaudine_vers_Sud;691;1;482
674;2018-12-23;Pont_Haudaudine_vers_Sud;192;NA;180
674;2019-01-05;Pont_Haudaudine_vers_Sud;NA;NA;245
674;2019-01-06;Pont_Haudaudine_vers_Sud;NA;NA;169
674;2019-01-13;Pont_Haudaudine_vers_Sud;221;NA;228
674;2019-01-16;Pont_Haudaudine_vers_Sud;406;NA;501
674;2019-01-17;Pont_Haudaudine_vers_Sud;556;NA;530
674;2019-01-20;Pont_Haudaudine_vers_Sud;223;NA;263
674;2019-02-10;Pont_Haudaudine_vers_Sud;162;NA;133
674;2019-02-14;Pont_Haudaudine_vers_Sud;359;NA;408
674;2019-02-16;Pont_Haudaudine_vers_Sud;367;NA;222
674;2019-02-26;Pont_Haudaudine_vers_Sud;459;NA;456
674;2019-02-28;Pont_Haudaudine_vers_Sud;370;NA;483
674;2019-03-02;Pont_Haudaudine_vers_Sud;314;NA;296
674;2019-03-14;Pont_Haudaudine_vers_Sud;NA;NA;491
674;2019-03-21;Pont_Haudaudine_vers_Sud;NA;NA;495
674;2019-04-02;Pont_Haudaudine_vers_Sud;NA;NA;519
674;2019-04-03;Pont_Haudaudine_vers_Sud;NA;NA;515
674;2019-04-04;Pont_Haudaudine_vers_Sud;NA;NA;541
674;2019-05-11;Pont_Haudaudine_vers_Sud;NA;NA;326
674;2019-05-13;Pont_Haudaudine_vers_Sud;532;NA;466
674;2019-05-27;Pont_Haudaudine_vers_Sud;600;NA;457
674;2019-06-10;Pont_Haudaudine_vers_Sud;247;NA;302
674;2019-06-30;Pont_Haudaudine_vers_Sud;203;NA;224
674;2019-07-09;Pont_Haudaudine_vers_Sud;488;NA;456
674;2019-07-10;Pont_Haudaudine_vers_Sud;484;NA;449
674;2019-07-14;Pont_Haudaudine_vers_Sud;266;NA;171
674;2019-07-26;Pont_Haudaudine_vers_Sud;481;NA;428
674;2019-07-31;Pont_Haudaudine_vers_Sud;431;NA;396
674;2019-08-01;Pont_Haudaudine_vers_Sud;444;NA;413
674;2019-08-25;Pont_Haudaudine_vers_Sud;193;NA;174
674;2019-09-04;Pont_Haudaudine_vers_Sud;498;NA;490
674;2019-09-20;Pont_Haudaudine_vers_Sud;540;NA;506
674;2019-09-22;Pont_Haudaudine_vers_Sud;241;NA;258
674;2019-10-06;Pont_Haudaudine_vers_Sud;218;NA;264
674;2019-10-30;Pont_Haudaudine_vers_Sud;306;NA;445
674;2019-11-09;Pont_Haudaudine_vers_Sud;144;NA;286
674;2019-12-13;Pont_Haudaudine_vers_Sud;510;NA;491
701;2014-01-20;Prairie_de_Mauves;80;NA;49
701;2014-01-29;Prairie_de_Mauves;77;NA;52
701;2014-02-02;Prairie_de_Mauves;229;NA;182
701;2014-02-16;Prairie_de_Mauves;248;NA;200
701;2014-03-02;Prairie_de_Mauves;136;NA;235
701;2014-03-03;Prairie_de_Mauves;35;NA;92
701;2014-04-03;Prairie_de_Mauves;66;NA;135
701;2014-04-15;Prairie_de_Mauves;159;NA;167
701;2014-04-17;Prairie_de_Mauves;234;NA;164
701;2014-04-25;Prairie_de_Mauves;149;NA;146
701;2014-05-13;Prairie_de_Mauves;110;NA;189
701;2014-05-16;Prairie_de_Mauves;186;NA;185
701;2014-05-19;Prairie_de_Mauves;141;NA;206
701;2014-06-02;Prairie_de_Mauves;188;NA;247
701;2014-06-12;Prairie_de_Mauves;252;NA;253
701;2014-06-17;Prairie_de_Mauves;180;NA;254
701;2014-06-23;Prairie_de_Mauves;213;NA;242
701;2014-07-02;Prairie_de_Mauves;292;NA;256
701;2014-07-05;Prairie_de_Mauves;73;1;248
701;2014-07-13;Prairie_de_Mauves;199;1;407
701;2014-07-31;Prairie_de_Mauves;363;NA;330
701;2014-08-01;Prairie_de_Mauves;332;NA;320
701;2014-08-07;Prairie_de_Mauves;393;NA;343
701;2014-08-16;Prairie_de_Mauves;350;NA;331
701;2014-09-14;Prairie_de_Mauves;569;1;391
701;2014-09-20;Prairie_de_Mauves;256;NA;227
701;2014-09-23;Prairie_de_Mauves;225;NA;227
701;2014-10-02;Prairie_de_Mauves;206;NA;193
701;2014-10-18;Prairie_de_Mauves;375;1;151
701;2014-11-05;Prairie_de_Mauves;141;NA;124
701;2014-11-20;Prairie_de_Mauves;120;NA;90
701;2014-11-22;Prairie_de_Mauves;117;NA;80
701;2014-11-30;Prairie_de_Mauves;428;1;214
701;2014-12-03;Prairie_de_Mauves;84;NA;77
701;2014-12-10;Prairie_de_Mauves;61;NA;64
701;2014-12-27;Prairie_de_Mauves;54;NA;31
701;2015-01-09;Prairie_de_Mauves;49;NA;43
701;2015-01-16;Prairie_de_Mauves;0;NA;52
701;2015-01-22;Prairie_de_Mauves;0;NA;64
701;2015-02-03;Prairie_de_Mauves;61;NA;58
701;2015-02-13;Prairie_de_Mauves;30;NA;52
701;2015-02-15;Prairie_de_Mauves;172;NA;207
701;2015-02-20;Prairie_de_Mauves;26;NA;72
701;2015-03-11;Prairie_de_Mauves;162;NA;113
701;2015-03-22;Prairie_de_Mauves;149;NA;247
701;2015-04-08;Prairie_de_Mauves;195;NA;165
701;2015-04-25;Prairie_de_Mauves;138;NA;162
701;2015-05-03;Prairie_de_Mauves;154;1;305
701;2015-05-09;Prairie_de_Mauves;172;NA;173
701;2015-05-13;Prairie_de_Mauves;224;NA;199
701;2015-06-03;Prairie_de_Mauves;272;NA;269
701;2015-06-04;Prairie_de_Mauves;332;NA;265
701;2015-06-30;Prairie_de_Mauves;224;NA;264
701;2015-07-05;Prairie_de_Mauves;388;NA;402
701;2015-07-14;Prairie_de_Mauves;504;NA;435
701;2015-07-16;Prairie_de_Mauves;340;NA;288
701;2015-07-22;Prairie_de_Mauves;373;NA;312
701;2015-07-26;Prairie_de_Mauves;118;1;460
701;2015-07-28;Prairie_de_Mauves;208;NA;333
701;2015-08-04;Prairie_de_Mauves;418;NA;353
701;2015-08-07;Prairie_de_Mauves;371;NA;341
701;2015-08-17;Prairie_de_Mauves;364;NA;341
701;2015-08-21;Prairie_de_Mauves;355;NA;325
701;2015-08-27;Prairie_de_Mauves;60;1;320
701;2015-09-02;Prairie_de_Mauves;282;NA;306
701;2015-09-03;Prairie_de_Mauves;266;NA;299
701;2015-09-08;Prairie_de_Mauves;227;NA;287
701;2015-09-09;Prairie_de_Mauves;271;NA;285
701;2015-09-13;Prairie_de_Mauves;235;1;406
701;2015-09-29;Prairie_de_Mauves;138;NA;217
701;2015-10-19;Prairie_de_Mauves;140;NA;161
701;2015-10-23;Prairie_de_Mauves;149;NA;148
701;2015-10-30;Prairie_de_Mauves;188;NA;133
701;2015-11-02;Prairie_de_Mauves;185;NA;132
701;2015-12-01;Prairie_de_Mauves;94;NA;90
701;2015-12-04;Prairie_de_Mauves;119;NA;69
701;2015-12-05;Prairie_de_Mauves;84;NA;73
701;2015-12-08;Prairie_de_Mauves;59;NA;78
701;2015-12-14;Prairie_de_Mauves;108;NA;56
701;2015-12-21;Prairie_de_Mauves;104;NA;44
701;2016-01-02;Prairie_de_Mauves;57;NA;47
701;2016-01-15;Prairie_de_Mauves;90;NA;61
701;2016-01-18;Prairie_de_Mauves;49;NA;69
701;2016-01-30;Prairie_de_Mauves;24;NA;60
701;2016-02-14;Prairie_de_Mauves;209;NA;214
701;2016-03-05;Prairie_de_Mauves;84;NA;113
701;2016-03-10;Prairie_de_Mauves;122;NA;120
701;2016-03-17;Prairie_de_Mauves;126;NA;118
701;2016-03-22;Prairie_de_Mauves;129;NA;125
701;2016-04-03;Prairie_de_Mauves;257;NA;294
745;2016-03-16;Calvaire_vers_Ouest;82;NA;158
701;2016-04-05;Prairie_de_Mauves;184;NA;168
745;2016-03-19;Calvaire_vers_Ouest;86;NA;87
701;2016-04-18;Prairie_de_Mauves;172;NA;179
745;2016-04-01;Calvaire_vers_Ouest;107;NA;148
701;2016-04-19;Prairie_de_Mauves;180;NA;188
745;2016-04-24;Calvaire_vers_Ouest;24;NA;13
701;2016-04-20;Prairie_de_Mauves;153;NA;189
745;2016-05-22;Calvaire_vers_Ouest;17;NA;28
701;2016-04-27;Prairie_de_Mauves;166;NA;183
745;2016-05-27;Calvaire_vers_Ouest;95;NA;148
701;2016-05-05;Prairie_de_Mauves;623;1;393
745;2016-06-14;Calvaire_vers_Ouest;65;NA;169
701;2016-05-07;Prairie_de_Mauves;262;NA;181
745;2016-06-17;Calvaire_vers_Ouest;61;NA;180
